coord1D,coord2D,legislator_id
0.7687591544627372,-0.1509989733394456,123
0.750988173428479,-0.1014406937892009,124
0.7823566281098796,-0.20067530147409077,125
0.7633768874037242,-0.11977193519800032,126
0.6315845370732639,0.04781931900432646,127
0.7455297336068776,-0.07204202853139254,128
0.11128596501415142,0.3695908144804248,129
0.6498012923675148,-0.027782926273488967,130
0.7778703969172585,-0.1450398379435359,131
0.6714378453245848,0.01880638553015243,132
0.8003755704203458,-0.19800614194504265,133
0.6601874080531553,0.0008429645595919501,134
0.7379138354229687,-0.09624869783282182,135
0.7871662553399332,-0.20108097856552123,136
0.591510457207027,0.05953252051635834,137
0.7964423088434855,-0.13661992506937118,138
0.6883350172384685,-0.0831239753783636,139
0.6785411977922664,-0.003596728616541381,140
0.7788326542680963,-0.12740013972718794,141
0.7820253766686593,-0.171853115510713,142
0.6460188189637386,-0.01449800604183656,143
-0.12990176597271816,0.37325200813029374,144
0.6123633702281923,0.08642889777880994,145
0.7910528615434177,-0.1608131982304469,146
0.48677843933001363,0.1399643787282916,147
0.20318863340413168,0.3621069762362998,148
0.2512225120395422,0.3480647278479473,149
0.3731347203117845,0.2731442073314691,150
0.7177791476919221,-0.10043172674175617,151
0.7059391117366987,-0.05330069556597314,152
0.7297709912945604,-0.06860952314132718,153
0.7207142299767859,-0.07807161489498846,154
0.5304886410960854,0.1280810020998181,155
