coord1D,coord2D,legislator_id,legislator_name,party
0.804299473762512,0.594224214553833,2822,EASTLAND (D MS),D
-0.189030632376671,0.0871008709073067,9141,SYMINGTON (D MO),D
-0.562816560268402,0.352016419172287,5756,LONG (D MO),D
-0.733412206172943,0.465010285377502,6442,METCALF (D MT),D
-0.261085659265518,0.441928058862686,5967,MANSFIELD (D MT),D
0.9640291929245,-0.265796542167664,2267,CURTIS (R NE),R
0.867208540439606,-0.235905721783638,4660,HRUSKA (R NE),R
0.135908022522926,0.540813028812408,688,BIBLE (D NV),D
0.0298587270081043,0.432998269796371,1482,CANNON (D NV),D
-0.436321437358856,0.250131279230118,10810,MCINTYRE (D NH),D
0.519767701625824,-0.449365317821503,2087,COTTON (R NH),R
-0.717133045196533,-0.696936249732971,1569,CASE (R NJ),R
-0.777542173862457,0.0370644852519035,10147,WILLIAMS (D NJ),D
-0.0711111053824425,0.351071655750275,165,ANDERSON (D NM),D
-0.243851438164711,0.414604753255844,6611,MONTOYA (D NM),D
-0.696291625499725,-0.717759013175964,4898,JAVITS (R NY),R
-0.548273742198944,-0.836299002170563,3670,GOODELL (R NY),R
-0.852893471717834,-0.20071730017662,10809,KENNEDY (D NY),D
0.476191282272339,0.733016610145569,5073,JORDAN (D NC),D
0.640007317066193,0.598820865154266,2987,ERVIN (D NC),D
0.553142249584198,0.0600641965866089,10450,YOUNG (R ND),R
-0.436506807804108,0.433453619480133,1252,BURDICK (D ND),D
-0.864495813846588,0.190008670091629,10454,YOUNG (D OH),D
0.451594471931458,-0.452773749828339,5500,LAUSCHE (D OH),D
-0.0765920653939247,0.215706005692482,6597,MONRONEY (D OK),D
-0.45414474606514,0.22426937520504,10805,HARRIS (D OK),D
-0.958944499492645,0.264647543430328,6738,MORSE (D OR),D
-0.361201882362366,-0.932487666606903,11203,HATFIELD (R OR),R
-0.123048812150955,-0.83802056312561,8301,SCOTT (R PA),R
-0.901433050632477,-0.177241593599319,1776,CLARK (D PA),D
-0.405628800392151,-0.145852029323578,7229,PASTORE (D RI),D
-0.631601393222809,-0.156657308340073,10818,PELL (D RI),D
0.504099905490875,0.581110417842865,11204,HOLLINGS (D SC),D
0.992983341217041,-0.118254281580448,9369,THURMOND (R SC),R
-0.498268783092499,0.195410668849945,6256,MCGOVERN (D SD),D
0.664553582668304,-0.221055090427399,6796,MUNDT (R SD),R
0.380361884832382,-0.66047191619873,11200,BAKER (R TN),R
-0.243374928832054,0.180280685424805,3704,GORE (D TN),D
-0.565014243125916,0.505307257175446,10414,YARBOROUGH (D TX),D
0.909738540649414,-0.21826796233654,10823,TOWER (R TX),R
0.736713707447052,-0.311195492744446,645,BENNETT (R UT),R
-0.571172118186951,0.230634078383446,6754,MOSS (D UT),D
0.0380772612988949,-0.642967104911804,7637,PROUTY (R VT),R
-0.0148811768740416,-0.490176439285278,52,AIKEN (R VT),R
0.186618447303772,0.209519445896149,11206,SPONG (D VA),D
0.642986834049225,0.232374235987663,10802,BYRD (D VA),D
-0.355185270309448,0.349407285451889,5913,MAGNUSON (D WA),D
-0.41021203994751,0.15174712240696,4851,JACKSON (D WA),D
-0.296316534280777,0.362230181694031,7722,RANDOLPH (D WV),D
0.173823788762093,0.88032478094101,1366,BYRD (D WV),D
-0.600334525108337,-0.210795059800148,7638,PROXMIRE (D WI),D
-0.882275938987732,0.147366613149643,10816,NELSON (D WI),D
0.8768709897995,-0.480725854635239,11202,HANSEN (R WY),R
-0.500227689743042,0.348048776388168,6249,MCGEE (D WY),D
